Probability_Failed,Actual_Result,>0.3
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6832864347394796,0,
0,1,
0.6428508925793522,1,TRUE
0.8696082073763607,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.8085349845516652,0,
0,1,
0,1,
0.8826150977597537,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.754800682,0,
0.6428508925793522,1,TRUE
0.6451441474908388,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6591812999176763,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.7784050272241853,0,
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.754800682,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.8085349845516652,0,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6346950947966533,0,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.7784050272241853,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.7127419522227649,0,
0,1,
0.8333905558957746,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8826150977597537,0,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.754800682,0,
0,1,
0.6428508925793522,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.3862521753995127,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.8085349845516652,0,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6832864347394796,0,
0.6428508925793522,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6832864347394796,0,
0.9675847723750605,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.8696082073763607,0,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0.9752560894222596,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.754800682,0,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.7990809518649533,0,
0.8696082073763607,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.8999386032426662,0,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.8731517742495625,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8333905558957746,0,
0,1,
0.8731517742495625,0,
0.6428508925793522,1,TRUE
0.6832864347394796,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.7242959509886131,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.728451683,0,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0.8225694842095588,0,
0,1,
0,1,
0,1,
0.754800682,0,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.7290140761666861,0,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.9405508775169419,0,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.932749826,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8177908307221599,0,
0.8085349845516652,0,
0,1,
0.932749826,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6814073167996854,0,
0.8731517742495625,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.9398608553429533,0,
0.7445339390355186,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.754800682,0,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8277187336522018,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.6832864347394796,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.754800682,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.9836072687612046,0,
0,1,
0,1,
0.7990809518649533,0,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0.754800682,0,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,0,
0,1,
0.9276590169791207,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6451441474908388,0,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.8731517742495625,0,
0,1,
0.9178437024847441,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.7141280267012324,0,
0,1,
0.6428508925793522,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8157588075143122,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.8826150977597537,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6268968630972078,0,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0.932749826,0,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.943354959,0,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.754800682,0,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.6428508925793522,1,TRUE
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0,1,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0,1,
0.8333905558957746,0,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.8333905558957746,0,
0.6428508925793522,1,TRUE
0.6428508925793522,1,TRUE
0.8539730451464783,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,1,TRUE
0,1,
0,1,
0,1,
0.6420243018821948,1,TRUE
0.6420243018821948,1,TRUE
0,1,
0.6420243018821948,1,TRUE
0.6420243018821948,1,TRUE
0,1,
0.6420243018821948,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,0,
0.8806006146201395,0,
0,1,
0,1,
0.6420243018821948,1,TRUE
0.6417921662190459,1,TRUE
0,1,
0,1,
0,1,
0.6402304286730738,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0.5450715986297271,0,
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6647519920256193,0,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6832864347394796,0,
0,1,
0.6401775268141461,1,TRUE
0,1,
0.8277187336522018,0,
0,1,
0.932749826,0,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.8731517742495625,0,
0,1,
0.6401775268141461,1,TRUE
0,1,
0.5506182040867753,0,
0.7445339390355187,0,
0.6401775268141461,1,TRUE
0,1,
0.8826150977597537,0,
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.7391033951658126,0,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.8696082073763607,0,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8985288533337881,0,
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0.6549056371940536,0,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,0,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.9942080140299153,0,
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0.6401775268141461,1,TRUE
0.6832864347394796,0,
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0.8085349845516652,0,
0.6647519920256193,0,
0,1,
0,1,
0,1,
0.6401775268141461,1,TRUE
0,1,
0.6401775268141461,1,TRUE
0.6400114668283404,1,TRUE
0,1,
0.6400114668283404,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.6395086036531269,1,TRUE
0.8333905558957746,0,
0,1,
0.6395086036531269,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6395086036531269,1,TRUE
0.6395086036531269,1,TRUE
0.6395086036531269,1,TRUE
0.6395086036531269,1,TRUE
0,1,
0.6395086036531269,1,TRUE
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6395086036531269,1,TRUE
0.6395086036531269,1,TRUE
0,1,
0.6395086036531269,1,TRUE
0.8085349845516652,0,
0,1,
0.6779237435021358,0,
0.6395086036531269,1,TRUE
0.6395086036531269,1,TRUE
0,1,
0,1,
0.8423853387438193,0,
0,1,
0,1,
0,1,
0,1,
0.932749826,0,
0.7286035952553169,0,
0.6395086036531269,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6395086036531269,1,TRUE
0.754800682,0,
0,1,
0.6395086036531269,1,TRUE
0,1,
0.6395086036531269,1,TRUE
0.6395086036531269,1,TRUE
0,1,
0.8826150977597537,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.17488849235351236,0,
0.6395086036531269,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.6584440987224263,0,
0,1,
0,1,
0.6391770647977908,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.9917622349247666,0,
0.6369725096050144,1,TRUE
0.9619167413628408,0,
0,1,
0,1,
0,1,
0,1,
0.6361848476521884,1,TRUE
0,1,
0,1,
0.6361848476521884,1,TRUE
0,1,
0.6361848476521884,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6361848476521884,1,TRUE
0,1,
0.6361848476521884,1,TRUE
0,1,
0.8731517742495625,0,
0.6361848476521884,1,TRUE
0.8696082073763607,0,
0.6361848476521884,1,TRUE
0,1,
0.6361848476521884,1,TRUE
0,1,
0,1,
0.088410923,0,
0,1,
0.8731517742495625,0,
0,1,
0.6361848476521884,1,TRUE
0,1,
0,1,
0,1,
0.6361848476521884,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6361848476521884,1,TRUE
0,1,
0,1,
0,1,
0.6361848476521884,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6361848476521884,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6361848476521884,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.6361848476521884,1,TRUE
0,1,
0.6361848476521884,1,TRUE
0.6361848476521884,1,TRUE
0.8731517742495625,0,
0,1,
0.6268968630972078,0,
0,1,
0,1,
0.6361848476521884,1,TRUE
0.6361848476521884,1,TRUE
0.6361848476521883,1,TRUE
0.6361848476521883,1,TRUE
0,1,
0.9412197919305021,0,
0,1,
0.6361848476521883,1,TRUE
0,1,
0.6361848476521883,1,TRUE
0,1,
0.7203696711435191,0,
0,1,
0,1,
0.6361848476521882,1,TRUE
0.6361848476521882,1,TRUE
0.6361848476521882,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0.6361848476521882,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0.6361848476521882,1,TRUE
0.6361848476521882,1,TRUE
0,1,
0,1,
0.6361848476521882,1,TRUE
0.8696082073763607,0,
0.9015708095294044,0,
0.6361848476521882,1,TRUE
0,1,
0,1,
0.6361848476521882,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6361848476521882,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6361848476521882,1,TRUE
0.932749826,0,
0,1,
0.8696082073763607,0,
0.6361848476521882,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6361848476521882,1,TRUE
0.6361848476521882,1,TRUE
0.6361848476521882,1,TRUE
0,1,
0,1,
0.6361848476521882,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0.6361848476521882,1,TRUE
0.8826150977597537,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.6832864347394796,0,
0.8696082073763607,0,
0,1,
0.6361848476521882,1,TRUE
0.8731517742495625,0,
0.6361848476521882,1,TRUE
0.6361848476521882,1,TRUE
0,1,
0.8333905558957746,0,
0.6361848476521882,1,TRUE
0.6538397674872263,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0.754800682,0,
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0,1,
0.8333905558957746,0,
0.8696082073763607,0,
0,1,
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0.8731517742495625,0,
0.8749154788144389,0,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0.8731517742495625,0,
0.6454730131133171,0,
0,1,
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.932749826,0,
0.6346950947966533,1,TRUE
0.6786923464918416,0,
0.8731517742495625,0,
0.8696082073763607,0,
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0.6401775268141461,0,
0,1,
0.9066704,0,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0.7591927990382943,0,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0.8696082073763607,0,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0.8632362801834859,0,
0.6346950947966533,1,TRUE
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.7591927990382943,0,
0,1,
0,1,
0.8915575868115816,0,
0,1,
0,1,
0,1,
0,1,
0.8333905558957746,0,
0,1,
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0.932749826,0,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0.6346950947966533,1,TRUE
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0.6401775268141461,0,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.6346950947966533,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0.6340077064425913,1,TRUE
0.6339634853942527,1,TRUE
0,1,
0,1,
0,1,
0.6337691379639027,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6337691379639027,1,TRUE
0.5938615801206023,0,
0.6337691379639027,1,TRUE
0.6337691379639027,1,TRUE
0.6333047742406496,1,TRUE
0.6333047742406496,1,TRUE
0,1,
0.6333047742406496,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.6333047742406496,1,TRUE
0,1,
0.6333047742406496,1,TRUE
0.6333047742406496,1,TRUE
0.8731517742495625,0,
0,1,
0.6330884568703135,1,TRUE
0.6832864347394796,0,
0.6330884568703135,1,TRUE
0.6330884568703135,1,TRUE
0.6330884568703135,1,TRUE
0.6330621679336982,1,TRUE
0,1,
0,1,
0,1,
0.6328954625219354,1,TRUE
0,1,
0.6328954625219354,1,TRUE
0.8696082073763607,0,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.6328954625219354,1,TRUE
0.6328954625219354,1,TRUE
0.8731517742495625,0,
0.6328954625219354,1,TRUE
0.6428508925793522,0,
0,1,
0.6328954625219354,1,TRUE
0.8696082073763607,0,
0.6328954625219354,1,TRUE
0.8731517742495625,0,
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6451441474908388,0,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0,1,
